[1, 0]
[1048328, 2374]
[1048329, 3223]
[1048330, 4073]
[1048332, 825]
[1048333, 1674]
[1048334, 2524]
[1048335, 3373]
[1048337, 126]
[1048338, 975]
[1048339, 1824]
[1048340, 2673]
[1048341, 3523]
[1048343, 275]
[1048344, 1124]
[1048345, 1974]
[1048346, 2823]
[1048347, 3672]
[1048349, 425]
[1048350, 1274]
[1048351, 2123]
[1048352, 2973]
[1048353, 3822]
[1048355, 575]
[1048356, 1424]
[1048357, 2273]
[1048358, 3122]
[1048359, 3972]
[1048361, 724]
[1048362, 1573]
[1048363, 2423]
[1048364, 3272]
[1048366, 25]
[1048367, 874]
[1048368, 1723]
[1048369, 2572]
[1048370, 3422]
[1048372, 174]
[1048373, 1023]
[1048374, 1873]
[1048375, 2722]
[1048376, 3571]
[1048378, 324]
[1048379, 1173]
[1048380, 2022]
[1048381, 2872]
[1048382, 3721]
[1048384, 474]
[1048385, 1323]
[1048386, 2172]
[1048387, 3021]
[1048388, 3871]
[1048390, 623]
[1048391, 1472]
[1048392, 2322]
[1048393, 3171]
[1048394, 4020]
[1048396, 773]
[1048397, 1622]
[1048398, 2471]
[1048399, 3321]
[1048401, 73]
[1048402, 922]
[1048403, 1772]
[1048404, 2621]
[1048405, 3470]
[1048407, 223]
[1048408, 1072]
[1048409, 1921]
[1048410, 2771]
[1048411, 3620]
[1048413, 373]
[1048414, 1222]
[1048415, 2071]
[1048416, 2920]
[1048417, 3770]
[1048419, 522]
[1048420, 1371]
[1048421, 2221]
[1048422, 3070]
[1048423, 3919]
[1048425, 672]
[1048426, 1521]
[1048427, 2370]
[1048428, 3220]
[1048429, 4069]
[1048431, 822]
[1048432, 1671]
[1048433, 2520]
[1048434, 3369]
[1048436, 122]
[1048437, 971]
[1048438, 1821]
[1048439, 2670]
[1048440, 3519]
[1048442, 272]
[1048443, 1121]
[1048444, 1970]
[1048445, 2820]
[1048446, 3669]
[1048448, 422]
[1048449, 1271]
[1048449, 6217]
[1048450, 2970]
[1048450, 7916]
[1048451, 4669]
[1048452, 1423]
[1048452, 6369]
[1048453, 3122]
[1048453, 8068]
[1048454, 4821]
[1048455, 1575]
[1048455, 6521]
[1048456, 3274]
[1048457, 27]
[1048457, 4974]
[1048458, 1727]
[1048458, 6673]
[1048459, 3426]
[1048460, 179]
[1048460, 5126]
[1048461, 1879]
[1048461, 6825]
[1048462, 3578]
[1048463, 331]
[1048463, 5278]
[1048464, 2031]
[1048464, 6977]
[1048465, 3730]
[1048466, 483]
[1048466, 5430]
[1048467, 2183]
[1048467, 7129]
[1048468, 3882]
[1048469, 635]
[1048469, 5582]
[1048470, 2335]
[1048470, 7281]
[1048471, 4034]
[1048472, 787]
[1048472, 5734]
[1048473, 2487]
[1048473, 7433]
[1048474, 4186]
[1048475, 939]
[1048475, 5886]
[1048476, 2639]
[1048476, 7585]
[1048477, 4338]
[1048478, 1091]
[1048478, 6038]
[1048479, 2791]
[1048479, 7737]
[1048480, 4490]
[1048481, 1243]
[1048481, 6190]
[1048482, 2943]
[1048482, 7889]
[1048483, 4642]
[1048484, 1395]
[1048484, 6342]
[1048485, 3095]
[1048485, 8041]
